,name,lat_grid,lon_grid,view_possible
1252,1207. La Tournette (2351 m),45.82722222,6.28638889,True 
1253,1208. Brienzer Rothorn (2350 m),46.78722222,8.04694444,True 
1254,1209. Wittenberghorn (2350 m),46.41611111,7.21,True 
1255,1210. Seekarspitze (2350 m),47.27277778,13.54388889,False 
1256,1211. Kahlersberg (2350 m),47.53138889,13.03222222,False 
1257,1211. Cima di Canogia (2350 m),46.20805556,8.41361111,False 
1258,1213. Bavški Grintavec (2347 m),46.36888889,13.67083333,False 
1259,1214. Pletzen (2345 m),47.33305556,14.61722222,False 
1260,1215. Cimon del Teverone (2345 m),46.20916667,12.40277778,False 
1261,1216. Ellmauer Halt (2344 m),47.56222222,12.30305556,False 
1262,1217. Kellerjoch (Kreuzjoch) (2344 m),47.31888889,11.77083333,False 
1263,1218. Steinfeldspitze (2344 m),47.26611111,13.45194444,False 
1264,1219. Monte Chétif (2343 m),45.79972222,6.94888889,True 
1265,1220. Briceljk (2343 m),46.39472222,13.63194444,False 
1266,1221. Grand Veymont (2341 m),44.87,5.52666667,True 
1267,1222. Thaneller (2341 m),47.42638889,10.72472222,False 
1268,1223. Crève Tête (2341 m),45.45111111,6.46777778,True 
1269,1224. Wasserbergfirst (2341 m),46.93944444,8.78916667,False 
1270,Elsighore (2341 m),46.53472222,7.63972222,False 
1271,1225. Daniel (2340 m),47.43277778,10.88027778,False 
1272,1226. Pied Moutet (2339 m),45.00722222,6.09611111,True 
1273,1227. Aserlespitze (2337 m),47.34055556,10.7575,False 
1274,1228. Großer Grießstein (2337 m),47.39083333,14.54,False 
1275,1229. Cima Dodici (2336 m),45.9975,11.46805556,False 
1276,1230. Hochmölbing (2336 m),47.63416667,14.17805556,False 
1277,1231. Monte Pavione (2335 m),46.10472222,11.82111111,False 
1278,1232. Pizzo del Moro (2335 m),45.93027778,8.12472222,False 
1279,1233. Monte Mucrone (2335 m),45.62027778,7.94472222,True 
1280,1234. Monte Terza Piccola (2334 m),46.56,12.62472222,False 
1281,1235. Rinsennock (2334 m),46.90888889,13.85138889,False 
1282,1236. Gailtaler Polinik (2332 m),46.62722222,12.98222222,False 
1283,1237. Maurerberg (2332 m),46.70416667,11.82138889,False 
1284,1238. Tour d'Aï (2331 m),46.37222222,7.00194444,True 
1285,1239. Klomnock (2331 m),46.88083333,13.78805556,False 
1286,1240. Ackerlspitze (2329 m),47.55916667,12.3475,False 
1287,1241. Bernkogel (2325 m),47.24861111,13.04333333,False 
1288,1242. Monte Piana (2324 m),46.61527778,12.2425,False 
1289,1243. Cavallazza (2324 m),46.27888889,11.77638889,False 
1290,1244. Cornaget (2323 m),46.31194444,12.58444444,False 
1291,1245. Montagne du Cheval Blanc (2323 m),44.12722222,6.42416667,False 
1292,1246. Pte Noire de Pormenaz (2323 m),45.95888889,6.80138889,True 
1293,1247. Cima del Fop (2322 m),45.93305556,9.86388889,True 
1294,Pizzo Cramalina (2322 m),46.25527778,8.62388889,False 
1295,1248. Seehorn (2321 m),47.51666667,12.85305556,False 
1296,1249. Creta di Mimoias (2320 m),46.51055556,12.62472222,False 
1297,1250. Golzentipp (2317 m),46.73444444,12.60388889,False 
1298,1251. Weißhorn  (2317 m),46.35361111,11.44472222,False 
1299,1252. Marmontana (2316 m),46.17194444,9.17027778,False 
1300,1253. Großhansl (2315 m),47.31861111,14.26583333,False 
1301,1254. Nabois Grande (2313 m),46.43916667,13.48833333,False 
1302,1255. Monte Turlon (2312 m),46.32194444,12.50527778,False 
1303,1256. Cima dei Vieres (2310 m),46.30972222,12.48472222,False 
1304,1257. Großer Beil (2309 m),47.34138889,12.02722222,False 
1305,1258. Hinterrugg (2306 m),47.15361111,9.30472222,False 
1306,1259. Caserine Alte (2306 m),46.31472222,12.63166667,False 
1307,1260. Schaufelspitze (2306 m),47.42305556,11.60777778,False 
1308,1261. Monte Civrari (2302 m),45.19194444,7.32722222,False 
1309,1262. Monte Togano (2301  m),46.08972222,8.39416667,False 
1310,1263. Cima di Menna (2300 m),45.92972222,9.76,True 
1311,1264. Hochiss (2299 m),47.45833333,11.765,False 
1312,1265. Bruderkogel (2299 m),47.38777778,14.42222222,False 
1313,1266. Steinkogel (2299 m),47.29861111,12.23638889,False 
1314,1267. Mutteristock (2294 m),47.04833333,8.94305556,False 
1315,1268. Lastìa de Framónt (2294 m),46.31416667,12.03527778,False 
1316,1269. Höllwand (2287 m),47.2825,13.16388889,False 
1317,1270. Lumkofel (2287 m),46.72111111,12.84222222,False 
1318,1271. Stadelhorn (2286 m),47.59277778,12.79583333,False 
1319,1272. Montagne de Coste Longue (2286 m),44.13388889,6.48527778,False 
1320,1273. Ochsenkopf (2286 m),47.11472222,9.62472222,False 
1321,1274. Grande Moucherolle (2284 m),45.00555556,5.56583333,True 
1322,1275. Rautispitz (2283 m),47.07111111,9.02833333,False 
1323,1276. Druesberg (2282 m),47.00416667,8.83361111,False 
1324,1277. Trogkofel / Creta di Aip (2280 m),46.57055556,13.21694444,False 
1325,1278. Großer Daumen (2280 m),47.44138889,10.37555556,False 
1326,1279. Brisi (2279 m),47.15333333,9.27666667,False 
1327,1280. Rauer Knöll (2278 m),47.38694444,11.62333333,False 
1328,1281. Hochschwab (2277 m),47.61833333,15.14222222,False 
1329,1282. Jauken (Torkofel) (2276 m),46.70194444,13.07666667,False 
1330,1283. Kronplatz (Spitzhörnle) (2275 m),46.73888889,11.95805556,False 
1331,1284. Leilachspitze (2274 m),47.43861111,10.54611111,False 
1332,1285. Tosc (2273 m),46.35666667,13.86833333,False 
1333,1286. Rotgschirr (2270 m),47.70166667,13.99638889,False 
1334,1287. Monte Chiadin (2269 m),46.59722222,12.73833333,False 
1335,1288. Monte Vacalizza (2266 m),46.305,12.47666667,False 
1336,1289. Hochschottwies (2262 m),47.51416667,13.12472222,False 
1337,1290. Cima Carega (2259 m),45.72416667,11.13,False 
1338,1291. Höfats (2259 m),47.36694444,10.34972222,False 
1339,1292. Croix de Rougny (2259 m),44.85916667,5.99944444,False 
1340,1293. Soiernspitze (2257 m),47.48166667,11.3575,False 
1341,1294. Monte Cadria (2254 m),45.93861111,10.69805556,False 
1342,1295. Dent de Savigny (2252 m),46.54972222,7.22666667,True 
1343,1296. Hirschkopf (2252 m),47.2325,12.9425,False 
1344,1297. Admonter Reichenstein (2251 m),47.54916667,14.54416667,False 
1345,1298. Cimon del Cavallo (2251 m),46.13333333,12.49638889,False 
1346,1299. Pta Setteventi (2250 m),45.86027778,10.39277778,False 
1347,1300. Morgenberghorn (2249 m),46.62222222,7.79361111,False 
1348,1301. Hochkogel (2249 m),47.32833333,12.61694444,False 
1349,1302. Rötelstein (2247 m),47.45722222,13.55527778,False 
1350,1303. Gaishorn (2247 m),47.47,10.47694444,False 
1351,1304. Sparafeld (2247 m),47.54944444,14.53027778,False 
1352,1305. Pizzo di Gino (2245 m),46.12361111,9.145,False 
1353,1306. Großer Pyhrgas (2244 m),47.6525,14.39805556,False 
1354,1307. Roc d'Enfer (2244 m),46.18972222,6.61194444,True 
1355,1308. Krn (2244 m),46.26611111,13.65833333,False 
1356,1309. Piz di Mezzodì (2240 m),46.21888889,12.03611111,False 
1357,Rosskofel /M Cavallo di Pontebba (2239 m),46.55055556,13.24027778,False 
1358,1310. Köllenspitze (2238 m),47.49888889,10.63027778,False 
1359,1311. Hochstuhl / Veliki Stol (2237 m),46.43361111,14.17472222,False 
1360,1312. Monte Larone (2237 m),46.21916667,8.36277778,False 
1361,1313. Latschur (2236 m),46.73833333,13.39666667,False 
1362,1314. Croise Baulet (2236 m),45.89888889,6.55277778,True 
1363,1315. Schafberg (2235 m),46.63694444,7.31638889,True 
1364,1316. Pasubio (Cima Palon) (2232 m),45.79222222,11.17638889,False 
1365,1317. Pte d'Almet (2232 m),45.98138889,6.52194444,True 
1366,1318. Geierkogel (2231 m),47.39972222,14.49972222,False 
1367,1319. Hoher Ifen (2230 m),47.35444444,10.1,False 
1368,1320. Monte Messer (2230 m),46.17527778,12.455,False 
1369,1321. Monte Lavanech (2229 m),45.95138889,10.54333333,False 
1370,1322. Monte Borga (2228 m),46.29361111,12.34944444,False 
1371,1323. Gumpeneck (2226 m),47.39722222,14.01472222,False 
1372,1324. Großer Buchstein (2224 m),47.60888889,14.60416667,False 
1373,1325. Kalški Greben (2224 m),46.33138889,14.53805556,False 
1374,1326. Rappenspitze (2223 m),47.40222222,11.64583333,False 
1375,1327. Sosto (2221 m),46.54833333,8.95194444,False 
1376,1328. Dent d'Oche (2221 m),46.35333333,6.73111111,True 
1377,1329. Hochrettelstein (2220 m),47.42472222,14.23277778,False 
1378,1330. Hochkarfelderkopf (2219 m),47.51916667,13.35555556,False 
1379,1331. Cima Valdritta (2218 m),45.72638889,10.84388889,False 
1380,1332. Pte d'Arcalod (2217 m),45.68166667,6.22833333,True 
1381,1333. Lugauer (2217 m),47.55361111,14.72277778,False 
1382,1334. Kleiner Rettenstein (2216 m),47.33638889,12.34166667,False 
1383,1335. Les Jumelles (2215 m),46.35194444,6.81222222,True 
1384,1336. Steinbergstein (2215 m),47.34138889,12.19027778,False 
1385,1337. Gößeck (2214 m),47.44805556,14.89972222,False 
1386,1338. Schwarzwand (2214 m),47.0075,13.69305556,False 
1387,1339. Aineck (2210 m),47.05555556,13.63833333,False 
1388,1340. Würflinghöhe (2210 m),47.0075,13.95166667,False 
1389,1341. Monte La Palazza (2210 m),46.31055556,12.35583333,False 
1390,1342. Rombon (2208 m),46.36722222,13.55388889,False 
1391,1343. Mont Charvin (2207 m),45.2175,6.285,True 
1392,1344. Hoher Trieb (2199 m),46.59694444,13.06166667,False 
1393,1345. Pte de la Sambuy (2198 m),45.69166667,6.26555556,True 
1394,1346. Galinakopf (2198 m),47.15166667,9.62083333,False 
1395,1347. Cima di Vanerle (2198 m),46.05138889,10.28138889,False 
1396,1348. Pécloz (2197 m),45.63194444,6.23055556,True 
1397,1349. Hohgant (2197 m),46.78805556,7.90166667,True 
1398,1350. Scheiblingstein (2197 m),47.65333333,14.42388889,False 
1399,1351. Große Arnspitze (2196 m),47.3975,11.22277778,False 
1400,1352. Chrüz (2196 m),46.955,9.775,False 
1401,1353. Hochschwung (2196 m),47.40722222,14.33944444,False 
1402,1354. Zuc dal Bôr / Zuc del Bor (2195 m),46.44944444,13.25861111,False 
1403,1355. Gartnerkofel (2195 m),46.57138889,13.30416667,False 
1404,1356. Hochwipfel (2195 m),46.59444444,13.17666667,False 
1405,1357. Guffert (2194 m),47.54611111,11.78916667,False 
1406,1358. Cima della Laurasca (2193 m),46.05805556,8.47611111,False 
1407,1359. Hochzinödl (2191 m),47.56583333,14.66638889,False 
1408,1360. Stockhorn (2190 m),46.69388889,7.5375,True 
1409,1361. Hinterer Geißstein (2190 m),47.30666667,13.53861111,False 
1410,1362. Blayeul (2189 m),44.24722222,6.31222222,False 
1411,1363. Gros Van (2189 m),46.39638889,7.06916667,True 
1412,1364. Gridone (2188 m),46.12361111,8.64805556,False 
1413,1365. Ochsen (2188 m),46.69888889,7.41861111,True 
1414,1366. Ameringkogel (2187 m),47.07333333,14.80805556,False 
1415,1367. Monte Sernio (2187 m),46.475,13.1375,False 
1416,1368. Pizzocco (2187 m),46.14,12.00944444,False 
1417,1369. Kreuzspitze (2185 m),47.52666667,10.91833333,False 
1418,1370. Monte Misa (2184 m),45.90111111,10.44416667,False 
1419,1371. Monte Rite (2183 m),46.38444444,12.25805556,False 
1420,1372. Pizzo Stagno (2183 m),46.07722222,8.45916667,False 
1421,1373. Trélod (2181 m),45.69277778,6.19638889,True 
1422,1374. Monte Bondone (Cornetto) (2180 m),45.98805556,11.03138889,False 
1423,1375. Wertatscha / Vrtača (2180 m),46.43972222,14.2125,False 
1424,1376. Lüschgrat (2178 m),46.70166667,9.34472222,False 
1425,1377. Grignetta (2177 m),45.92166667,9.39027778,True 
1426,1378. Pte d'entre Deux Pertuis (2176 m),46.23416667,6.73111111,True 
1427,1379. Signal de l'Homme (2176 m),45.06694444,6.08555556,False 
1428,1380. Bulacia / Puflatsch (2174 m),46.56388889,11.615,False 
1429,1381. Hexenturm (2172 m),47.64583333,14.48111111,False 
1430,1382. Goldachnock (2171 m),47.03472222,14.0575,False 
1431,1383. Monte Crot (2169 m),46.42722222,12.09972222,False 
1432,1384. Monte Chiarescons (2168 m),46.34777778,12.62638889,False 
1433,1385. Dobratsch (2166 m),46.60333333,13.67111111,False 
1434,1386. Col Rosa (2166 m),46.58611111,12.0975,False 
1435,1387. Eisenerzer Reichenstein (2165 m),47.5025,14.93444444,False 
1436,1388. Gehrenspitze (2163 m),47.50027778,10.65527778,False 
1437,1389. Geierköpfe (2161 m),47.51972222,10.875,False 
1438,1390. Monte Massone (2161 m),45.94694444,8.33805556,False 
1439,1391. Pic de Gleize (2161 m),44.63444444,6.04388889,False 
1440,1392. Zuccone Campelli (2159 m),45.95333333,9.51694444,False 
1441,1393. Monte Zeda (2156 m),46.04555556,8.53527778,False 
1442,1394. Dosso della Torta (2156 m),45.96666667,10.76388889,False 
1443,1395. Frudiger (2153 m),46.96888889,10.57944444,False 
1444,1396. Monte Padrio (2153 m),46.18666667,10.2275,False 
1445,1397. Hochmatt (2152 m),46.57583333,7.22,True 
1446,1398. Becco di Filadonna (2150 m),45.96361111,11.19305556,False 
1447,1399. Cresta Le Coraie (2149 m),46.20972222,12.0775,False 
1448,1400. Pizzo Camino (2148 m),45.9775,8.23444444,False 
1449,1401. Wöllaner Nock (2145 m),46.77666667,13.82972222,False 
1450,1402. Mittagskogel / Kepa (2143 m),46.50666667,13.95277778,False 
1451,1403. Monte Zermula (2143 m),46.56138889,13.15138889,False 
1452,1404. Goldeck (2142 m),46.75861111,13.45944444,False 
1453,1405. Großer Speikkogel (2140 m),46.7875,14.97166667,False 
1454,1406. Gstoder (2140 m),47.1425,13.9925,False 
1455,1407. Hochobir / Ojstrc (2139 m),46.50583333,14.48777778,False 
1456,1408. Kammspitz (2139 m),47.47611111,13.885,False 
1457,1409. Strimskogel (2139 m),47.31194444,13.47083333,False 
1458,1410. Koschutnikturm /Košutnikov turn (2136 m),46.44611111,14.41055556,False 
1459,1411. Dôme de Barrot (2136 m),44.03694444,6.91722222,False 
1460,1412. Cime de Marta / Cima Marta (2135 m),44.01833333,7.65694444,False 
1461,1413. Monte Colli (2135 m),46.03194444,10.20138889,False 
1462,1414. Glatthorn (2134 m),47.26527778,9.87972222,False 
1463,1415. Monte Serva (2133 m),46.20027778,12.23277778,False 
1464,1416. Storžič (2132 m),46.35,14.40527778,False 
1465,1417. Monte Birrone (2131 m),44.5425,7.25222222,False 
1466,1418. Pilatus (Tomlishorn) (2128 m),46.97388889,8.24111111,False 
1467,1419. Elm (2128 m),47.67361111,13.96305556,False 
1468,1420. Kordeschkopf / Kordeževa glava (2126 m),46.5,14.78055556,False 
1469,1421. Jerebica (2126 m),46.39805556,13.565,False 
1470,1422. Paganella (Cima Roda) (2124 m),46.14333333,11.0375,False 
1471,1423. Kuhgrat (2123 m),47.16666667,9.56083333,False 
1472,1424. Montagne du Carton (2123 m),44.18138889,6.46083333,False 
1473,1425. Ebenstein (2123 m),47.60583333,15.02833333,False 
1474,1426. Zeiritzkampel (2120 m),47.49138889,14.72611111,False 
1475,Monte Tinisa (2120 m),46.41361111,12.71861111,False 
1476,1427. Spitzegel (2119 m),46.655,13.41055556,False 
1477,1428. Wildseeloder (2119 m),47.43194444,12.53194444,False 
1478,1429. Hundstein (2117 m),47.33805556,12.91138889,False 
1479,1430. Roen (2116 m),46.36055556,11.19194444,False 
1480,1431. Almkogel (2116 m),47.61944444,14.09305556,False 
1481,Gsuchmauer (2116 m),47.54888889,14.6675,False 
1482,1432. Les Monges (2115 m),44.26305556,6.19472222,False 
1483,1433. Montagne de Cordœil (2114 m),44.06833333,6.53,False 
1484,Pte de Chalune (2113 m),46.18027778,6.58333333,True 
1485,1434. Sommet de Clot Ginoux (2112 m),44.29638889,6.21277778,False 
1486,1435. Le Chamossaire (2112 m),46.32666667,7.06138889,True 
1487,1436. Mirnock (2110 m),46.75888889,13.71555556,False 
1488,1437. Trentski Pelc (2109 m),46.38583333,13.70944444,False 
1489,1438. Millstätter Alpe (P 2108) (2108 m),46.85722222,13.57833333,False 
1490,1439. Tête de Comagne (2106 m),45.745,7.72194444,True 
1491,1440. Mondscheinspitze (2106 m),47.46666667,11.61361111,False 
1492,1441. Les Cluots (2106 m),44.04694444,7.00472222,False 
1493,1442. Schluchberg (2106 m),46.86666667,8.33388889,False 
1494,1443. Hochkogel (2105 m),47.53888889,14.81527778,False 
1495,1444. Schopfenspitz / Gros Brun (2104 m),46.6225,7.25055556,True 
1496,1445. Schönberg (2104 m),47.13027778,9.59305556,False 
1497,1446. Mont Chalancha (2102 m),44.035,7.21277778,False 
1498,1447. Schafreuter (2102 m),47.50916667,11.4875,False 
1499,1448. Pizzo Proman (2099 m),46.02416667,8.39472222,False 
1500,1449. Zwölferkogel (2099 m),47.70944444,13.9525,False 
1501,1450. Simmering (2096 m),47.27805556,10.86694444,False 
1502,1451. Himmeleck (2096 m),47.42666667,14.60305556,False 
1503,1452. Damülser Mittagsspitze (2095 m),47.31027778,9.88388889,False 
1504,1453. Schönberg / Wildenkogel (2093 m),47.7125,13.79361111,False 
1505,1454. Mont Chauffé (2093 m),46.30916667,6.76055556,True 
1506,1455. Schrattenfluh (Hengst) (2092 m),46.83416667,7.95777778,True 
1507,1456. Schatzbichl (2090 m),46.72416667,12.91194444,False 
1508,1457. Il Palone (2090 m),46.02694444,11.05861111,False 
1509,1458. Pte d'Angolon (2090 m),46.13805556,6.73083333,True 
1510,1459. Diedamskopf (2090 m),47.34638889,10.02555556,False 
1511,1460. Itonskopf (2089 m),47.11611111,9.93333333,False 
1512,1461. Jôf di Miezegnot (2087 m),46.47666667,13.45333333,False 
1513,1462. Pic Grillon (2087 m),44.75138889,5.91777778,False 
1514,1463. Krottenkopf (2086 m),47.545,11.19333333,False 
1515,1464. Montagne Durbonas (2086 m),44.61111111,5.75944444,False 
1516,1465. Mont de l'Arpille (2085 m),46.07722222,7.00666667,True 
1517,1466. Seebergspitze (2085 m),47.46611111,11.67972222,False 
1518,1467. Mont Aig. (2085 m),44.84194444,5.5525,False 
1519,1468. Monte Zelo (2083 m),46.26333333,12.0925,False 
1520,1469. Zadnjiški Ozebnik (2083 m),46.36944444,13.78222222,False 
1521,Krofička (2083 m),46.37444444,14.64583333,False 
1522,1470. Chamechaude (2082 m),45.28805556,5.79,True 
1523,1471. Hochplatte (2082 m),47.55222222,10.8425,False 
1524,1472. Trenchtling (Hochturm) (2081 m),47.53444444,15.00805556,False 
1525,1473. Breithorn (2081 m),47.21138889,9.91416667,False 
1526,1474. Monte Altissimo di Nago (2079 m),45.81027778,10.88888889,False 
1527,1475. Ladinger Spitz (2079 m),46.85333333,14.65083333,False 
1528,1476. Rinderberg (2079 m),46.50527778,7.35694444,False 
1529,1477. Turnen (2079 m),46.62777778,7.4925,True 
1530,1478. Vorderunnütz (2078 m),47.51472222,11.73888889,False 
1531,1479. Klosterwappen (2076 m),47.76722222,15.805,False 
1532,1480. Cima del Cacciatore / Kamniti Lovec (2071 m),46.46472222,13.52805556,False 
1533,1481. Stadelstein (2070 m),47.48972222,14.85694444,False 
1534,1482. Monte Coppolo (2069 m),46.08277778,11.71083333,False 
1535,1483. Hirscheck (2068 m),47.6275,14.12305556,False 
1536,1484. Monte Resettum (2067 m),46.23972222,12.57722222,False 
1537,1485. Col Gentile (2067 m),46.46611111,12.80555556,False 
1538,1486. Padauner Kogel (2066 m),47.04277778,11.5075,False 
1539,1487. Dosso Alto (2065 m),45.81333333,10.41694444,False 
1540,1488. Creta Grauzaria (2065 m),46.4675,13.1625,False 
1541,1489. Großer Woising (2064 m),47.71611111,13.90388889,False 
1542,1490. Chateau Lebrun (2064 m),44.80222222,6.53,False 
1543,1491. Burgfeldstand (2063 m),46.72222222,7.79472222,True 
1544,1492. Dent de Cons (2062 m),45.72972222,6.35166667,True 
1545,1493. Raduha (2062 m),46.40972222,14.73833333,False 
1546,1494. Dent de Crolles (2062 m),45.30833333,5.85694444,True 
1547,1495. Monte Dosaip (2062 m),46.28388889,12.63694444,False 
1548,1496. Monte Agaro (2062 m),46.09361111,11.65777778,False 
1549,1497. Pic Melette (2062 m),44.62694444,6.01472222,False 
1550,1498. Begunjščica (2060 m),46.42138889,14.22916667,False 
1551,1499. Monte Stivo (2059 m),45.92055556,10.96361111,False 
1552,1500. Monte Toff (2058 m),46.10666667,10.78833333,False 
1553,1501. Oisternig / Ojstrnik (2052 m),46.56555556,13.5,False 
1554,1502. Mont Jocou (2051 m),44.72416667,5.6475,False 
1555,1503. Sigriswiler Rothorn (2051 m),46.73055556,7.77055556,True 
1556,1504. Mont Lachat de Chatillon (2050 m),45.95972222,6.47666667,True 
1557,1505. Roc Cornafion (2049 m),45.06333333,5.6025,True 
1558,1506. Stoderzinken (2048 m),47.45944444,13.82888889,False 
1559,1507. Säuling (2047 m),47.535,10.75583333,False 
1560,1508. Hundsrügg (2047 m),46.55666667,7.30527778,True 
1561,1509. Mont Colombier (2045 m),45.64416667,6.11972222,True 
1562,1510. Spielberghorn (2044 m),47.43222222,12.63277778,False 
1563,1511. Monte Barone (2044 m),45.735,8.155,False 
1564,1512. Kanisfluh (Holenke) (2044 m),47.33166667,9.92694444,False 
1565,1513. Güpfi (2043 m),46.79611111,8.19527778,False 
1566,1514. Rochers de Naye (2042 m),46.43194444,6.97611111,True 
1567,1515. Pte de Bellevue (2042 m),46.2575,6.8875,True 
1568,1516. Le Glandasse (Pié Ferré) (2041 m),44.73722222,5.47138889,True 
1569,1517. Fürstein (2040 m),46.89555556,8.06972222,True 
1570,1518. Saldeiner Spitze (2036 m),47.39888889,10.53222222,False 
1571,Leobner (2036 m),47.49416667,14.65,False 
1572,1519. Tamischbachturm (2035 m),47.61472222,14.69916667,False 
1573,1520. Monte Curie (2035 m),46.59555556,12.61361111,False 
1574,1521. Griesmauerkogel (2034 m),47.55111111,14.98361111,False 
1575,1522. Tête Grosse (2032 m),44.33138889,6.27388889,False 
1576,1523. Gamsfeld (2027 m),47.62305556,13.48111111,False 
1577,1524. Grand Som (2026 m),45.37111111,5.81305556,True 
1578,1525. Fleischbank (2026 m),47.47888889,11.51944444,False 
1579,1526. Pte d'Aveneyre (2026 m),46.41722222,7.00472222,True 
1580,1527. Raut (2025 m),46.22222222,12.64944444,False 
1581,1528. Kosiak / Geißberg (2024 m),46.45305556,14.18166667,False 
1582,1529. Mont Lachat (2023 m),45.92722222,6.35111111,True 
1583,1530. Schreckenspitze (2022 m),47.5,11.64944444,False 
1584,1531. Monte Alben (2019 m),45.86222222,9.78194444,False 
1585,1532. Céüse (2016 m),44.50888889,5.96194444,False 
1586,1533. Monte Verena (2015 m),45.93111111,11.41361111,False 
1587,1534. Dent de Lys (2014 m),46.50777778,7.00305556,True 
1588,1535. Montagne de l'Ubac (2010 m),44.26111111,6.41388889,False 
1589,1536. Bäderhorn (2009 m),46.61333333,7.3275,True 
1590,1537. Heukuppe (2007 m),47.68944444,15.68777778,False 
1591,1538. Corna Blacca  (2006 m),45.79138889,10.38055556,False 
1592,1539. Dristenkopf (2005 m),47.42055556,11.66416667,False 
1593,1540. Montagne de Sous Dine (2004 m),46.00388889,6.32861111,True 
1594,1541. Golz (2004 m),46.67138889,13.36583333,False 
1595,1542. Pizzo Ruscada (2004 m),46.1775,8.59277778,False 
1596,1543. Brandstein (2003 m),47.60083333,14.98277778,False 
1597,1544. Moléson (2002 m),46.54888889,7.01722222,True 
1598,1545. Vordere Kesselschneid (2001 m),47.60666667,12.2775,False 
1599,1546. Poludnig / Poludnik (1999 m),46.57194444,13.41027778,False 
1600,1547. Monte Venturosa (1999 m),45.92972222,9.61583333,False 
1601,1548. Pte de Marcelly (1999 m),46.12861111,6.57555556,True 
1602,1549. Monte Scinauz (1999 m),46.53222222,13.36388889,False 
1603,1550. Puy de Rent (1996 m),44.02138889,6.59083333,False 
1604,1551. Kitzbüheler Horn (1996 m),47.47611111,12.43,False 
